movieId|title|genre|overview|poster_path|imdbId
99|Heidi Fleiss: Hollywood Madam|Documentary|"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the interview, so the crew searches for anyone who'll talk about the young woman. Two people have a lot to say to the camera: a retired madam named Alex for whom Fleiss once worked and Fleiss's one-time boyfriend, Ivan Nagy, who introduced her to Alex. Alex and Nagy don't like each other, so the crew shuttles between them with ""she said"" and ""he said."" When they finally interview Fleiss, they spend their time reciting what Alex and Nagy have had to say and asking her reaction."|/laPSb9I8TuYslOh1OcgaTByWKnw.jpg|tt0113283
100|City Hall|Drama|The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.|/8Xd2EQlQ4a6ABycfQbeDucMKDB3.jpg|tt0115907
101|Bottle Rocket|Comedy|Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hair-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.|/9ZTDOI0CB1WABPMH2zV5Gd5g414.jpg|tt0115734
102|Mr. Wrong|Comedy|A single and lonely woman finds the seemingly perfect man to date, but soon regrets it when his deranged and possessive other personality emerges and worst still, she cannot convince anyone else of his Jekyll/Hyde true nature.|/yGbPzJ5hib2TFi0Rkb6JH8webaL.jpg|tt0117102
103|Unforgettable|Drama|Ray Liotta stars as a medical examiner who has been acquitted for his wife's murder but many still question his innocence. Obsessed with finding his wife's killer, a possible solution presents itself in an experimental serum designed by a neurobiology Linda Fiorentino which has the ability to transfer memories from one person to another, but not without consequences. Liotta driven to solve the case injects himself with the serum, bringing him closer and closer to finding her killer but bringing him closer to death.|/9BsUBr4xYHO4ME28Xz3Y67lwKKb.jpg|tt0118040
104|Happy Gilmore|Comedy|Failed hockey player-turned-golf whiz Happy Gilmore -- whose unconventional approach and antics on the grass courts the ire of rival Shooter McGavin -- is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image.|/4RnCeRzvI1xk5tuNWjpDKzSnJDk.jpg|tt0116483
105|The Bridges of Madison County|Drama|Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.|/8TfLAfIh5Qxp2J4ZjOafHYhWtDb.jpg|tt0112579
106|Nobody Loves Me|Drama|No overview found.|/bIUC0c0cnIULgQrExGfoAZgKF5v.jpg|tt0110251
107|Muppet Treasure Island|Action|After telling the story of Flint's last journey to young Jim Hawkins, Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they hire out a boat and crew to find the hidden treasure, which was revealed by Bones before he died. On their voyage across the seas, they soon find out that not everyone on board can be trusted.|/35ujbloqx6v4YtHGQIrGPbwRFML.jpg|tt0117110
108|Catwalk|Documentary|A documentary following Christy Turlington and other models during spring fashion week in Milan, Paris and New York.|/sQ2dk0qd3rhfT1776GcFnLj4s1U.jpg|tt0112646
110|Braveheart|Action|Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.|/or1gBugydmjToAEq7OZY0owwFk.jpg|tt0112573
111|Taxi Driver|Crime|A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feed his urge for violent action, attempting to save a preadolescent prostitute in the process.|/ekstpH614fwDX8DUln1a2Opz0N8.jpg|tt0075314
112|Rumble in the Bronx|Crime|Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head.|/1nAfchiXHQB3iyhK8fCJJEnNs5A.jpg|tt0113326
113|Before and After|Drama|Two parents deal with the effects when their son is accused of murdering his girlfriend.|/1DRXjwsl1G8zwXECH25ZD2yr2lO.jpg|tt0115645
116|Anne Frank Remembered|Documentary|Using previously unreleased archival material in addition to contemporary interviews, this academy award-winning documentary tells the story of the Frank family and presents the first fully-rounded portrait of their brash and free-spirited daughter Anne, perhaps the world's most famous victim of the Holocaust. Written by Dawn M. Barclift|/xS47oTLlMn8UbG81MpA2jVOlkM8.jpg|tt0112373
117|The Young Poisoner's Handbook|Comedy|A sinister tale of genius gone wrong, The Young Poisoner's Handbook chronicles a young man's descent into madness against the absurd backdrop of suburban English life. Hugh O'Conor plays Graham Young, a schoolboy from the London suburbs whose deadly obsession with toxic substances causes him to dabble in experimental murder.|/rM6yyxj77tZBL7JBkPCkXMSnAhs.jpg|tt0115033
118|If Lucy Fell|Comedy|Joe and Lucy are roommates and best friends. Lucy, whose love life is embarrassingly dull, convinces Joe, who is infatuated with a neighbor he's never met, that if they don't have stable romances within a month, they must jump off the Brooklyn Bridge.|/ig5LhLEnlt7QCyYjgui082fO4ih.jpg|tt0116606
119|Steal Big Steal Little|Comedy|Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So when Mona leaves her fortune and estate to Ruben it starts a battle between brothers that soon leads to madness, mayhem, and even attempted murder. On Ruben's side is Lou Perilli an ex-Chicago cop and used car dealer who knows the law - and how to get around it. On Robby's side is ruthless businessman Reed Tyler, who is out to turn a swift profit on Mona's property. Walking a shifty line between them is Eddie Agopian, the family lawyer, who doesn't care which side wins as long as he's on the winner's side. But whether they're stealing big or stealing little, they're all stealing in this hilarious comedy about greed, power... and brotherly love.||tt0114536
121|The Boys of St. Vincent|Drama|The true story of boys being sexually abused at their orphanage, run by a religious community in Newfoundland.|/rY2OmKjJmEcnDiivqrZwz6m3XpP.jpg|tt0106473
122|Boomerang|Comedy|Marcus is a successful advertising executive who woos and beds women almost at will. After a company merger he finds that his new boss, the ravishing Jacqueline, is treating him in exactly the same way. Completely traumatised by this, his work goes badly downhill.|/cc9YAZq5NXiIEJsHjW7p2FaHQkp.jpg|tt0103859
123|Chungking Express|Drama|Two melancholic Hong Kong policemen fall in love: one with a mysterious underworld figure, the other with a beautiful and ethereal server at a late-night restaurant he frequents.|/fsudYlZ4bpXimQ34DwH8nf4R77p.jpg|tt0109424
125|Flirting with Disaster|Comedy|Adopted as a child, new father Mel Colpin decides he cannot name his son until he knows his birth parents, and determines to make a cross-country quest to find them. Accompanied by his wife, Nancy, and an inept yet gorgeous adoption agent, Tina, he departs on an epic road trip that quickly devolves into a farce of mistaken identities, wrong turns, and overzealous and love-struck ATF agents.|/sRRdVLuxk8OLCDRd4u4xDrDdwv7.jpg|tt0116324
126|The NeverEnding Story III|Fantasy|A young boy must restore order when a group of bullies steal the magical book that acts as a portal between Earth and the imaginary world of Fantasia.|/o75HHfr23sgeqIeUPwjKY0V9Ppi.jpg|tt0110647
128|Jupiter's Wife|Unspecified|"Michel Negroponte, a documentary filmmaker, meets Maggie one day in Central Park. Maggie claims to be married to the god Jupiter and the daughter of actor Robert Ryan. Michel gets to know Maggie over the next couple of years, and attempts to use her often outlandish stories as clues to reconstruct her past.
 - Written by James Meek"||tt0110217
129|Pie in the Sky|Comedy|Pie in the Sky is a 1996 American romantic comedy film about a young man obsessed with traffic gridlock who falls in love with an avant-garde dancer.|/iZs2BzP1nbrcHCDX3QEHa3Nn0y4.jpg|tt0114131
132|Jade|Thriller|Someone does a nasty hatchet job on a San Fransisco big noise and the Assistant D.A. takes charge of the investigation. Through a web of blackmail and prostitution involving the Governor, an old lover of the law man emerges as a prime suspect and he has to deal with his personal feelings as well as the case.|/lPkDrz6e5DWkKailsx3mIjtq0GF.jpg|tt0113451
135|Down Periscope|Comedy|Bumbling Navy lieutenant Tom Dodge has been given one last chance to clean up his record. But Admiral Graham, his nemesis, assigns Dodge to the Stingray, a submarine that can barely keep afloat. To add insult to injury, the Stingray is to be the enemy flagship in the upcoming war games … and to make matters even worse, Dodge's crew is a band of idiots even more incompetent that he is!|/tYdGWz9oncuhqxn5eAK5CpjCiYo.jpg|tt0116130
137|Man of the Year|Comedy|"First-time director Dirk Shafer also penned this raucous ""mockumentary,"" a blend of fact and fiction that re-creates his 1992 reign as Playgirl magazine's Centerfold of the Year. When Shafer chooses to keep the fact that he's gay a secret from the magazine's editors, he finds himself living the ultimate lie -- and incapable of giving female readers what they really want. Will he succumb to his lover's pressures to come out of the closet?"|/jVO3Gvsdqe5C9Jr7cE1fSOtW2Op.jpg|tt0113756
140|Up Close & Personal|Drama|Tally Atwater has a dream: to be a prime-time network newscaster. She pursues this dream with nothing but ambition, raw talent and a homemade demo tape. Warren Justice is a brilliant, hard edged, veteran newsman. He sees Tally has talent and becomes her mentor. Tally’s career takes a meteoric rise and she and Warren fall in love. The romance that results is as intense and revealing as television news itself. Yet, each breaking story, every videotaped crisis that brings them together, also threatens to drive them apart...|/2yf1pCiQk6JMy4k5zxf39YXQxGB.jpg|tt0118055
141|The Birdcage|Comedy|A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancé's conservative moralistic parents.|/bEyK1K1EgWapeKgkcOLC1ejl9nj.jpg|tt0115685
144|The Brothers McMullen|Comedy|Deals with the lives of the three Irish Catholic McMullen brothers from Long Island, New York, over three months, as they grapple with basic ideas and values — love, sex, marriage, religion and family — in the 1990s. Directed, written, produced by and starring Edward Burns.|/6oWsOJP0ed5gs8n2UywcailoxFN.jpg|tt0112585
145|Bad Boys|Action|Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.|/x1ygBecKHfXX4M2kRhmFKWfWbJc.jpg|tt0112442
